Time (s);Fp1;Fp2;Sampling Rate
1.1923828125e+00;-2.4997708130e+02;-9.5235150146e+02;
1.1962890625e+00;-2.4787162781e+02;-9.3034167480e+02;
1.1992187500e+00;-2.6245831299e+02;-9.3077386475e+02;
1.2031250000e+00;-2.5448199463e+02;-9.2006231689e+02;
1.2060546875e+00;-2.5101777649e+02;-9.3286962891e+02;
1.2099609375e+00;-2.5224005127e+02;-9.6306726074e+02;
1.2128906250e+00;-2.4999685669e+02;-9.7319458008e+02;
1.2158203125e+00;-2.5012217712e+02;-9.7149603271e+02;
1.2197265625e+00;-2.5235852051e+02;-9.4718609619e+02;
1.2226562500e+00;-2.4714616394e+02;-9.1905834961e+02;
1.2265625000e+00;-2.4995861816e+02;-9.1822503662e+02;
1.2294921875e+00;-2.4951510620e+02;-9.5580267334e+02;
1.2324218750e+00;-2.5269094849e+02;-9.6411682129e+02;
1.2363281250e+00;-2.5073483276e+02;-9.5129284668e+02;
1.2392578125e+00;-2.5165245056e+02;-9.3021118164e+02;
1.2431640625e+00;-2.4745129395e+02;-9.1877410889e+02;
1.2460937500e+00;-2.5098835754e+02;-9.4577606201e+02;
1.2490234375e+00;-2.5824594116e+02;-9.5429034424e+02;
1.2529296875e+00;-2.5102670288e+02;-9.3377795410e+02;
1.2558593750e+00;-2.5915756226e+02;-9.5342266846e+02;
1.2597656250e+00;-2.5329524231e+02;-9.6383007812e+02;
1.2626953125e+00;-2.5119508362e+02;-9.7138464355e+02;
1.2666015625e+00;-2.4999508667e+02;-9.4634667969e+02;
1.2695312500e+00;-2.4745466614e+02;-9.4262286377e+02;
1.2724609375e+00;-2.4941128540e+02;-9.5966577148e+02;
1.2763671875e+00;-2.5527386475e+02;-9.4350958252e+02;
1.2792968750e+00;-2.5689956665e+02;-9.4029125977e+02;
1.2832031250e+00;-2.5465417480e+02;-9.2115332031e+02;
1.2861328125e+00;-2.5391691589e+02;-9.2525921631e+02;
1.2890625000e+00;-2.4713796997e+02;-9.4530041504e+02;
1.2929687500e+00;-2.4789659119e+02;-9.6928717041e+02;
1.2958984375e+00;-2.5494525146e+02;-9.4135900879e+02;
1.2998046875e+00;-2.5345736694e+02;-9.2449798584e+02;
1.3027343750e+00;-2.5762866211e+02;-9.3378533936e+02;
1.3066406250e+00;-2.6172103882e+02;-9.4874829102e+02;
1.3095703125e+00;-2.4924156189e+02;-9.6399206543e+02;
1.3125000000e+00;-2.5270434570e+02;-9.6144500732e+02;
1.3164062500e+00;-2.5180844116e+02;-9.5030126953e+02;
