Time (s);FP1;FP2;Sampling Rate
1.013672;2695.742676;23433.310547;
1.015625;2687.887939;23431.849609;
1.017578;2700.744385;23454.789063;
1.019531;2713.815186;23461.718750;
1.021484;2713.457031;23448.576172;
1.023438;2693.803223;23410.126953;
1.025391;2697.055420;23412.265625;
1.027344;2696.634521;23419.662109;
1.029297;2702.964844;23429.373047;
1.031250;2710.159180;23447.070313;
1.033203;2711.031006;23451.486328;
1.035156;2711.745850;23465.197266;
1.037109;2699.011230;23438.957031;
1.039063;2689.253906;23417.931641;
1.041016;2692.608398;23410.068359;
1.042969;2696.261230;23407.642578;
1.044922;2688.587402;23411.873047;
1.046875;2700.616455;23419.470703;
1.048828;2697.798828;23432.589844;
1.050781;2694.879883;23440.876953;
1.052734;2694.451904;23447.083984;
1.054688;2698.222412;23437.617188;
1.056641;2691.022217;23411.523438;
1.058594;2684.656250;23392.042969;
1.060547;2679.701172;23401.849609;
1.062500;2686.175049;23424.330078;
1.064453;2692.747070;23432.431641;
1.066406;2702.304688;23447.857422;
1.068359;2691.503662;23440.683594;
1.070313;2683.079834;23428.392578;
1.072266;2675.178955;23424.634766;
1.074219;2682.972168;23412.826172;
1.076172;2682.459961;23408.142578;
1.078125;2686.253418;23420.023438;
1.080078;2693.763428;23439.050781;
1.082031;2703.113525;23445.816406;
1.083984;2697.873535;23438.107422;
1.085938;2684.996826;23416.947266;
1.087891;2689.834961;23416.701172;
1.089844;2689.913086;23407.593750;
1.091797;2689.219727;23385.837891;
1.093750;2693.594971;23405.779297;
1.095703;2699.128174;23439.513672;
1.097656;2700.085693;23448.453125;
1.099609;2692.032715;23448.777344;
1.101563;2685.456787;23453.851563;
1.103516;2678.207031;23430.210938;
1.105469;2681.802490;23422.197266;
1.107422;2687.285645;23411.833984;
1.109375;2678.333252;23408.421875;
1.111328;2680.245850;23421.296875;
1.113281;2679.413330;23425.085938;
1.115234;2688.535645;23440.769531;
1.117188;2694.074951;23450.929688;
1.119141;2710.814453;23450.207031;
1.121094;2708.804199;23430.261719;
1.123047;2705.921387;23413.203125;
1.125000;2714.885986;23387.902344;
1.126953;2724.722412;23400.306641;
1.128906;2727.296875;23414.716797;
1.130859;2733.881592;23434.691406;
1.132813;2738.755371;23439.804688;
1.134766;2738.758301;23439.583984;
1.136719;2751.844238;23443.496094;
1.138672;2732.358643;23418.681641;
1.140625;2735.406738;23417.904297;
1.142578;2733.333252;23415.865234;
1.144531;2732.023438;23412.802734;
1.146484;2737.726563;23429.089844;
1.148438;2751.600342;23443.195313;
1.150391;2752.427734;23450.433594;
1.152344;2747.934082;23432.164063;
1.154297;2767.580566;23423.949219;
1.156250;2766.095947;23420.972656;
1.158203;2761.263184;23394.501953;
1.160156;2761.627930;23414.320313;
1.162109;2734.874512;23422.248047;
1.164063;2717.614258;23425.927734;
1.166016;2727.634766;23460.513672;
1.167969;2711.863037;23435.250000;
1.169922;2703.328369;23424.148438;
1.171875;2700.950195;23438.173828;
1.173828;2698.911865;23422.896484;
1.175781;2697.158447;23407.398438;
1.177734;2708.468750;23420.386719;
1.179688;2708.057617;23435.689453;
1.181641;2713.547119;23453.919922;
1.183594;2705.637207;23442.396484;
1.185547;2693.866211;23421.134766;
1.187500;2689.868652;23399.033203;
1.189453;2694.374268;23411.617188;
1.191406;2710.230469;23440.583984;
1.193359;2707.643799;23444.050781;
1.195313;2685.447266;23422.003906;
1.197266;2700.000488;23448.083984;
1.199219;2698.950439;23458.587891;
1.201172;2694.006348;23451.052734;
1.203125;2685.333740;23423.621094;
1.205078;2691.482910;23417.236328;
1.207031;2687.606445;23415.773438;
1.208984;2680.268555;23404.955078;
1.210938;2686.701172;23413.375000;
1.212891;2677.925049;23415.785156;
1.214844;2691.980713;23444.568359;
1.216797;2675.990234;23443.212891;
1.218750;2672.784180;23438.025391;
1.220703;2651.633545;23409.945313;
1.222656;2655.945068;23412.802734;
1.224609;2655.712891;23403.525391;
1.226563;2657.227539;23406.275391;
1.228516;2659.210693;23412.123047;
1.230469;2644.882568;23410.492188;
1.232422;2655.919678;23433.513672;
1.234375;2662.833740;23447.072266;
1.236328;2649.635742;23431.335938;
1.238281;2639.863770;23410.748047;
1.240234;2646.674072;23409.730469;
1.242188;2644.346680;23401.535156;
1.244141;2645.793457;23407.992188;
1.246094;2635.909180;23414.765625;
1.248047;2641.326416;23442.261719;
1.250000;2630.832031;23443.976563;
1.251953;2612.908936;23436.195313;
1.253906;2618.139648;23433.396484;
1.255859;2609.879150;23417.621094;
1.257813;2608.999023;23402.404297;
1.259766;2607.805176;23402.777344;
1.261719;2614.053467;23411.283203;
1.263672;2618.598633;23432.275391;
1.265625;2608.964600;23440.369141;
1.267578;2610.656982;23455.300781;
1.269531;2613.736084;23451.787109;
1.271484;2603.897705;23431.595703;
1.273438;2599.015625;23422.720703;
1.275391;2598.829590;23412.857422;
1.277344;2601.990967;23422.875000;
1.279297;2606.135986;23424.937500;
1.281250;2611.534912;23428.330078;
1.283203;2610.894043;23448.455078;
1.285156;2603.106445;23444.095703;
1.287109;2597.305176;23430.865234;
1.289063;2594.383545;23417.402344;
1.291016;2604.911865;23412.324219;
1.292969;2606.349121;23399.884766;
1.294922;2604.843506;23409.958984;
1.296875;2613.902588;23440.236328;
1.298828;2610.223633;23437.761719;
1.300781;2608.599121;23438.123047;
1.302734;2610.801025;23433.013672;
1.304688;2605.062988;23416.126953;
1.306641;2612.738525;23409.187500;
