Time (s);FP1;FP2;Sampling Rate
1.412109;4.284302;0.502081;
1.414063;4.960571;1.142330;
1.416016;2.942383;0.443576;
1.417969;5.060333;0.742724;
1.419922;5.756500;1.233201;
1.421875;5.164063;1.040986;
1.423828;3.549072;1.049352;
1.425781;4.442993;1.478699;
1.427734;3.705200;0.186414;
1.429688;3.635712;1.486547;
1.431641;3.902893;1.707251;
1.433594;3.602753;0.512065;
1.435547;3.481110;0.596646;
1.437500;5.842743;1.189689;
1.439453;3.427155;0.887030;
1.441406;4.770538;0.132245;
1.443359;4.510590;1.538578;
1.445313;3.654572;1.878214;
1.447266;3.633392;0.380064;
1.449219;4.465820;-0.337438;
1.451172;4.214752;0.715273;
1.453125;4.159546;0.994970;
1.455078;4.872375;0.127940;
1.457031;5.183411;0.586326;
1.458984;4.259644;1.153933;
1.460938;4.313568;0.908710;
1.462891;5.386597;1.653968;
1.464844;6.715393;0.212277;
1.466797;5.347748;1.805114;
1.468750;4.393036;1.145720;
1.470703;3.007507;0.665166;
1.472656;4.069397;1.870611;
1.474609;4.404816;0.396706;
1.476563;3.891602;1.321507;
1.478516;4.030273;2.179438;
1.480469;5.037598;1.484562;
1.482422;3.709442;1.594120;
1.484375;3.347656;1.516898;
1.486328;5.622345;1.093811;
1.488281;5.094360;0.590173;
1.490234;5.666534;2.112628;
1.492188;4.067719;0.540676;
1.494141;4.080444;-0.146536;
1.496094;5.172058;1.288164;
1.498047;4.084991;-0.886756;
1.500000;2.048431;0.000702;
1.501953;4.989258;1.562425;
1.503906;5.078827;2.283469;
1.505859;3.737854;0.563791;
1.507813;5.048492;1.266850;
1.509766;4.030396;0.381133;
1.511719;5.427948;1.438638;
1.513672;4.852356;2.060078;
1.515625;6.125031;-0.434630;
1.517578;4.924438;1.423065;
1.519531;3.969025;1.113841;
1.521484;3.791992;1.577967;
1.523438;5.389618;1.974123;
1.525391;3.698242;0.306659;
1.527344;4.677277;0.008305;
1.529297;5.338501;1.318820;
1.531250;3.856415;1.738885;
1.533203;3.653717;1.054391;
1.535156;4.153381;2.077086;
1.537109;3.460938;-0.484829;
1.539063;4.325470;1.096101;
1.541016;4.711945;1.402729;
1.542969;3.605103;0.611608;
1.544922;4.519867;-0.076245;
1.546875;4.077545;1.692411;
1.548828;5.041473;2.284721;
1.550781;3.859497;1.607403;
1.552734;4.163239;0.508310;
1.554688;5.557709;0.933870;
1.556641;4.406830;1.585051;
1.558594;3.659973;-0.189742;
1.560547;5.230652;0.342171;
1.562500;4.653473;1.332072;
1.564453;4.282898;2.599686;
1.566406;4.085266;-0.375240;
1.568359;5.434753;0.917260;
1.570313;3.644592;1.621052;
1.572266;3.883759;0.213009;
1.574219;3.434265;0.272918;
1.576172;3.047272;-0.181498;
1.578125;5.678192;1.905512;
1.580078;4.048523;-0.611944;
1.582031;4.765442;2.754710;
1.583984;5.017426;0.214322;
1.585938;2.887360;0.940619;
1.587891;4.246521;1.951131;
1.589844;4.432678;1.153872;
1.591797;3.208191;1.393233;
1.593750;4.907227;0.931702;
1.595703;4.284607;0.489256;
1.597656;5.558990;1.879222;
1.599609;4.042053;-0.186963;
1.601563;4.825195;1.468837;
1.603516;4.333954;1.597357;
1.605469;6.123474;2.280630;
1.607422;4.712128;1.570242;
1.609375;4.796692;0.719548;
1.611328;5.963226;2.708053;
1.613281;5.531219;0.704769;
1.615234;5.445618;1.581174;
1.617188;3.924622;1.559128;
1.619141;5.584381;1.098269;
1.621094;2.528473;0.401500;
1.623047;4.489105;0.698693;
1.625000;4.813019;0.928649;
1.626953;5.556671;1.734060;
1.628906;4.456024;1.440226;
1.630859;3.182861;0.445011;
1.632813;3.909973;1.723007;
1.634766;5.460968;1.831252;
1.636719;3.860016;1.492929;
1.638672;3.854980;1.782519;
1.640625;5.650757;0.834572;
1.642578;4.099121;1.405844;
1.644531;4.114624;0.560127;
1.646484;5.134033;0.985993;
1.648438;6.269043;0.647731;
1.650391;6.328094;2.420295;
1.652344;4.357391;2.758832;
1.654297;5.142090;0.896130;
1.656250;4.845123;1.326912;
1.658203;3.997192;0.444553;
1.660156;5.231659;1.315461;
1.662109;4.958038;1.229873;
1.664063;5.132172;0.633960;
1.666016;5.445648;2.529884;
1.667969;4.452728;1.819374;
1.669922;4.373444;0.377530;
1.671875;4.732117;2.418982;
1.673828;4.134094;1.638731;
1.675781;3.507935;2.478097;
1.677734;4.046326;1.608655;
1.679688;6.699402;0.543821;
1.681641;5.003754;2.103040;
1.683594;5.286102;1.957177;
1.685547;4.973419;2.535136;
1.687500;2.934570;1.479554;
1.689453;6.355408;2.652083;
1.691406;5.123230;1.021780;
1.693359;5.375671;1.392042;
1.695313;4.403381;1.437447;
