Time (s);FP1;FP2;Sampling Rate
0.500000;2579.571777;23388.255859;
0.501953;2583.041992;23377.998047;
0.503906;2590.909668;23399.806641;
0.505859;2582.473145;23412.544922;
0.507813;2589.198486;23419.011719;
0.509766;2593.965820;23437.880859;
0.511719;2592.298340;23432.261719;
0.513672;2579.607178;23409.285156;
0.515625;2593.756104;23400.128906;
0.517578;2589.577393;23403.755859;
0.519531;2581.978760;23407.662109;
0.521484;2598.475586;23410.500000;
0.523438;2593.471191;23390.390625;
0.525391;2589.521729;23405.408203;
0.527344;2559.452148;23435.234375;
0.529297;2569.250732;23427.419922;
0.531250;2589.247559;23394.488281;
0.533203;2602.231689;23388.597656;
0.535156;2584.207520;23381.634766;
0.537109;2585.898193;23408.222656;
0.539063;2601.719727;23443.087891;
0.541016;2583.716064;23436.562500;
0.542969;2588.545166;23437.892578;
0.544922;2588.087158;23424.669922;
0.546875;2581.458740;23412.236328;
0.548828;2572.986816;23390.921875;
0.550781;2591.333008;23398.064453;
0.552734;2594.305908;23404.615234;
0.554688;2588.819824;23418.865234;
0.556641;2545.997559;23423.396484;
0.558594;2560.827148;23422.439453;
0.560547;2574.655029;23408.185547;
0.562500;2580.694580;23397.966797;
0.564453;2599.390625;23405.345703;
0.566406;2585.737793;23408.824219;
0.568359;2605.246826;23418.441406;
0.570313;2633.542480;23431.753906;
0.572266;2625.286621;23442.423828;
0.574219;2622.043457;23442.078125;
0.576172;2619.483154;23442.279297;
0.578125;2628.334717;23440.554688;
0.580078;2628.770996;23423.199219;
0.582031;2634.576904;23422.205078;
0.583984;2640.673828;23412.193359;
0.585938;2633.922607;23419.031250;
0.587891;2633.533203;23432.871094;
0.589844;2648.228516;23454.902344;
0.591797;2651.195801;23458.220703;
0.593750;2658.790771;23460.250000;
0.595703;2662.491211;23454.861328;
0.597656;2662.740479;23439.832031;
0.599609;2665.454834;23422.035156;
0.601563;2666.354492;23428.562500;
0.603516;2675.399658;23442.353516;
0.605469;2676.175781;23459.376953;
0.607422;2666.191895;23458.466797;
0.609375;2674.788818;23466.396484;
0.611328;2670.989014;23450.994141;
0.613281;2693.080566;23460.277344;
0.615234;2691.723877;23440.783203;
0.617188;2681.960938;23427.226563;
0.619141;2691.229248;23439.931641;
0.621094;2689.064209;23453.207031;
0.623047;2701.791016;23473.357422;
0.625000;2698.666992;23476.724609;
0.626953;2687.408691;23462.236328;
0.628906;2681.473389;23439.023438;
0.630859;2675.291748;23417.037109;
0.632813;2695.221680;23416.947266;
0.634766;2682.058105;23408.722656;
0.636719;2688.636230;23425.042969;
0.638672;2698.184082;23443.025391;
0.640625;2695.772461;23452.484375;
0.642578;2698.935303;23454.964844;
0.644531;2700.694092;23443.521484;
0.646484;2687.405518;23417.396484;
0.648438;2708.595215;23433.062500;
0.650391;2698.439453;23418.886719;
0.652344;2694.729492;23431.316406;
0.654297;2702.802002;23449.000000;
0.656250;2736.318115;23464.185547;
0.658203;2714.807129;23450.910156;
0.660156;2699.179688;23438.373047;
0.662109;2703.207764;23433.558594;
0.664063;2738.665283;23466.029297;
0.666016;2720.312012;23441.123047;
0.667969;2712.029297;23426.656250;
0.669922;2710.653320;23432.830078;
0.671875;2713.620117;23438.062500;
0.673828;2708.544678;23448.003906;
0.675781;2685.980225;23444.515625;
0.677734;2667.264648;23415.298828;
0.679688;2657.491699;23391.789063;
0.681641;2641.760742;23365.283203;
0.683594;2635.861816;23349.218750;
0.685547;2623.622803;23341.125000;
0.687500;2635.004395;23356.794922;
0.689453;2633.250000;23364.466797;
0.691406;2623.018799;23345.318359;
0.693359;2596.950928;23327.484375;
0.695313;2577.081543;23314.843750;
0.697266;2556.687012;23293.535156;
0.699219;2574.807129;23292.882813;
0.701172;2571.709229;23287.078125;
0.703125;2565.962891;23295.962891;
0.705078;2565.925781;23312.638672;
0.707031;2573.788818;23328.644531;
0.708984;2562.791016;23323.105469;
0.710938;2562.685059;23319.234375;
0.712891;2551.263916;23294.419922;
0.714844;2549.128174;23284.226563;
0.716797;2543.243164;23273.253906;
0.718750;2550.508301;23280.654297;
0.720703;2548.607422;23288.693359;
0.722656;2550.607666;23305.687500;
0.724609;2542.499023;23306.207031;
0.726563;2545.650146;23303.408203;
0.728516;2539.401611;23283.681641;
0.730469;2551.588623;23292.955078;
0.732422;2549.992188;23281.060547;
0.734375;2546.491943;23267.792969;
0.736328;2538.815430;23270.324219;
0.738281;2549.430664;23296.402344;
0.740234;2532.065674;23301.496094;
0.742188;2536.777832;23306.667969;
0.744141;2516.516846;23274.619141;
0.746094;2511.498779;23260.523438;
0.748047;2562.304199;23295.722656;
0.750000;2548.366211;23280.064453;
0.751953;2541.038086;23272.347656;
0.753906;2558.614746;23301.962891;
0.755859;2553.656738;23318.083984;
0.757813;2545.650879;23319.261719;
0.759766;2548.565430;23311.521484;
0.761719;2564.166992;23328.085938;
